nro_cliente,sum_fact,sum_duracion
1031,121.8382435,430.1492056
1032,871.6662759,230.5526423
1033,672.9280747,14.17656305
1035,895.544976,492.7212693
1036,1909.2761,150
1038,117.9041756,300.7873175
1034,185.1505851,400.6501507
1037,1059.789683,231.7342586
1040,174.375462,16.82246295
1039,675.6570457,440.7727168
1041,125.3068596,97.30546817
1042,1050.770334,507.4494856
1043,266.7382115,315.1263567
1044,742.8324725,8.000924123
1045,231.6177032,556.4642369
1047,1321.929064,471.8224993
1046,2119.6551,124
1048,614.0057525,314.7465249
1049,480.3378795,502.045989
1050,570.2797524,153.9267425
1052,988.3868429,220.7256512
1051,158.4531958,179.3428848
1053,225.5407717,219.3283952
1054,504.7022758,641.8127462
1055,617.2936928,307.6128771
1056,1414.837399,432.9882277
1057,797.3209818,212.1237161
1059,103.1768003,92.20594285
1060,510.7473378,635.7354259
1058,127.711421,329.9309988
1061,37.18101781,446.9939095
1062,611.9659818,375.5417624
1064,310.9136167,349.8630885
1063,380.5049228,110.6872245
1065,869.9732764,509.5664484
1066,571.1520277,678.3222408
1067,308.5975531,590.7814289
1068,258.4245224,502.682835
1069,1081.539412,262.9473494
1070,299.0438761,297.3328403
1071,18.41672205,555.761475
1073,149.1025555,197.4397977
1072,1098.467563,662.3263289
1074,793.1499523,404.1970058
1076,519.5369922,300.4454995
1077,1057.853362,436.3006056
1075,709.1962658,291.3899358
1079,632.0204,855
1078,722.0373819,462.1166527
1080,1183.644841,592.9260649
1083,224.4153689,531.7438217
1084,824.7395073,225.0515831
1081,1303.248121,276.6173335
1087,990.8486486,530.3459785
1085,1074.001203,111.6332485
1086,654.6166838,149.2597308
1082,412.4643332,221.7174545
1090,400.2265199,563.3081561
1088,625.4544904,14.59225845
1089,635.5552248,395.1723205
1091,1040.671894,259.8112668
1092,1382.203448,347.8839772
1098,807.4440988,63.3846449
1097,728.0677149,628.3777379
1095,1870.116644,474.2814179
1093,1413.1034,133
1094,195.5193118,61.5034299
1099,1305.269179,0.2965798992
1100,744.1791387,536.3951689
1096,786.667619,623.0574744
1102,242.3499838,359.238627
1101,512.1215327,352.7348718
1103,229.3191759,674.9438889
1104,134.2240626,260.2297682
1105,1080.312734,472.3710825
1107,649.1602657,518.9076974
1106,684.6282488,24.98306455
1108,2004.188561,13.41398159
1109,1095.349652,1.619606691
1113,680.5494887,117.4339787
1112,1098.974542,245.8189573
1110,1264.302868,534.8059413
1111,762.742461,584.9723644
1114,472.2511434,45.26853009
1115,975.3969756,85.31770593
1116,411.1768378,296.2295708
1117,739.14662,255.3943556
1119,992.0638964,456.747251
1120,800.1768236,117.6579043
1121,799.3687935,79.97711966
1118,800.3246552,549.3424759
1123,516.8482,36
1122,202.9865088,256.2816066
1124,490.0752374,187.059712
1125,370.0810133,674.7833493
1126,458.1515873,565.789291
1127,970.9492,114
1128,739.0853708,261.6015975
1129,333.8619921,623.7722709
1130,339.5585027,229.546904
1131,1550.516348,110.460624
1132,87.73753036,137.3597536
1136,181.1160759,639.399627
1133,375.8019117,350.1132744
1134,866.8037491,296.2864378
1140,287.3097371,172.7220162
1141,252.6270422,111.1243835
1135,659.0729733,314.1562754
1138,320.5991303,576.9290578
1139,372.0778322,638.6030745
1143,597.071033,214.5455827
1142,2162.87993,423.0450813
1137,447.9988584,618.1576294
1144,903.0199896,271.3966566
1147,844.7788139,500.3463334
1145,669.8832273,478.9294305
1146,312.5349381,600.5566274
1148,429.5366056,509.1845106
1149,1515.729725,302.8053134
1150,464.392359,613.5076538
1154,752.0619526,565.8567374
1151,379.0513639,619.6051921
1152,1380.34786,230.2801024
1153,1010.125447,18.79647737
1156,167.4391623,35.16354471
1155,784.6045629,636.6182413
1159,422.3255603,654.9141308
1158,901.2385585,476.7876323
1157,527.5232079,8.490418756
1160,798.8556479,32.28861153
1161,589.7448614,19.94642208
1163,544.8767513,305.0512873
1162,582.9682158,8.012078619
1164,478.1144949,6.656934613
1166,884.5325192,429.0533277
1167,1101.837329,512.5781531
1165,215.0381645,375.2841459
1168,486.3276312,412.9823802
1169,349.5083324,59.98430134
1170,695.2505723,408.1976976
1173,910.2879209,587.6028644
1171,828.2389726,122.7893823
1174,570.1802969,369.6343564
1172,92.16217925,37.82950034
1176,286.5473701,77.07186211
1175,81.05127971,129.6600893
1177,728.6396972,438.7173272
1178,2.858628867,526.686042
1179,204.9996,30
1180,736.1220325,122.5303281
1182,1103.315501,53.52982521
1181,1204.0744,1395
1183,322.5641055,555.458073
1186,682.5733571,115.4509855
1185,83.40187477,594.6194039
1184,789.3584069,332.5661855
1187,477.854898,90.97737875
1190,1103.713965,384.616477
1189,2140.032032,551.1264852
1188,1099.920103,411.5221492
1191,6.53186903,487.6123909
1193,1357.852988,27.78137118
1192,588.5508119,350.5074124
1194,875.5320948,662.320003
1195,863.2820089,114.7756322
1196,806.6504283,141.3464313
1197,229.0942148,486.0275801
1199,0,391
1198,729.8680793,144.4223593
1200,886.8493991,673.997379
1201,7.12850528,602.1225088
1202,1012.381739,53.97322224
1203,378.463535,595.5593842
1207,1029.376085,429.5611063
1206,1141.155099,478.1001313
1204,748.2722835,639.3191977
1208,740.1878063,164.2495135
1205,161.9411635,133.8115664
1209,1136.699566,618.9852648
1211,472.8850722,335.7407107
1210,26.16153425,348.7297939
1212,787.1594955,401.2051527
1216,659.6653194,428.9212392
1214,681.3418484,638.6648361
1213,2665.39026,331
1215,186.9527612,250.2791759
1217,658.4811432,495.4416236
1221,817.3228848,283.0573415
1218,31.9310065,200.1985191
1222,980.7745953,279.7737756
1224,468.7518241,244.007072
1220,863.7608035,323.6658779
1223,1507.044258,589.3571279
1219,703.7375523,78.21214426
1226,135.6932083,154.3684611
1225,1357.40241,229.4078953
1228,265.0671878,351.8265815
1229,403.2476468,527.5195913
1227,935.3366926,649.4151099
1230,754.5287749,2.193272552
1231,420.9921034,484.5087216
1233,900.7071617,160.8638299
1232,915.9331656,329.7720457
1234,1067.059587,290.8261706
1237,1245.176937,574.5440118
1238,1278.1998,945
1236,777.647419,16.22314681
1235,434.7718373,112.0475327
1239,390.0632847,148.4278553
1242,193.080651,191.7884884
1241,1058.845713,569.0277076
1240,404.9110585,386.3612545
1243,997.5006834,145.9503196
1244,259.8399073,97.26906863
1245,995.385318,367.0953082
1246,975.2923053,343.6693572
1248,602.0372,30
1247,29.78128969,83.38212014
1249,378.1585353,358.1798067
1250,1103.491355,257.2260721
1251,235.8587081,253.96642
1252,50.38761588,423.1302168
1253,492.6761926,128.1185826
1256,580.7698127,287.2677079
1254,1049.134125,618.1656398
1255,901.4965878,403.7303801
1258,1006.464822,311.6385126
1257,50.92424197,144.6620325
1259,1203.5464,107
1262,8.752870707,634.1665286
1263,779.4376812,18.6672898
1260,642.6005728,49.01647449
1261,861.7707867,428.3105244
1265,1487.26332,50
1266,776.3442303,102.6534475
1269,196.9179203,234.61605
1267,732.1004467,241.6086625
1264,678.543146,379.1286592
1268,79.98741267,325.8916039
1271,741.0481053,151.050902
1270,64.49283729,521.6090867
1273,84.02229358,615.9740045
1274,735.0616358,390.7417581
1272,84.59928216,295.9034371
1275,384.708677,210.6597968
1277,859.3225774,638.4580879
1276,394.7691319,16.39416147
1278,901.9037568,509.3081031
1279,443.7835314,192.6013349
1281,159.1738747,25.88030156
1282,327.3873188,194.4157888
1283,619.8949917,218.1449423
1284,713.3067626,71.31520434
1280,402.5366338,259.272793
1285,376.7888349,346.1551023
1288,1439.281727,656.7492573
1286,218.3493207,518.5350754
1291,1298.172495,329.3905251
1289,447.2111244,263.157153
1290,999.5458604,513.4001203
1287,871.1047482,258.4796239
1292,1078.545856,48.5430971
1293,676.6046736,215.9386335
1294,413.8515471,551.4026207
1295,864.1609,30
1298,66.53206025,560.9548476
1296,932.3056964,658.0305271
1301,91.23333213,332.1811664
1299,695.0111,60
1300,982.86916,420
1297,1301.16152,331.4358695
1302,1521.875947,89.17805473
1303,166.2389588,203.1869724
1304,142.1629292,529.1722831
1305,733.1428916,516.32207
1306,497.1738417,188.3312812
1307,1633.989136,422.2124302
1309,462.292641,411.9074915
1308,82.49271137,0.2527945527
1312,659.1916002,674.698885
1310,1350.161127,64.39878468
1311,867.5713,757
1314,409.9789,30
1313,184.6708972,199.5832307
1321,1374.145169,344.2102392
1318,1568.008626,616.0558564
1317,1269.833355,189.4356517
1320,400.576438,624.7875819
1319,619.5475428,648.3442508
1315,758.9177669,557.7846517
1316,605.6225708,262.0295656
1324,617.253067,281.8888992
1323,662.5593369,447.2351691
1322,125.2816769,218.1080427
1326,470.739951,521.8416765
1330,979.2072881,420.9020771
1327,1859.768927,221.7512225
1328,1611.20193,30
1325,69.30109057,574.7580919
1329,225.0319974,285.0391942
1332,29.22763725,570.2567187
1331,256.0423511,32.93505369
1333,206.238356,169.1194418
1334,316.2901268,383.3301023
1335,1331.08203,257.2990905
1337,301.5491126,218.7925436
1336,533.6578048,497.6394071
1338,352.5634401,644.8298631
1340,785.6044864,579.2019062
1339,478.5721612,105.9210807
1342,512.0015889,188.1883069
1343,617.5158176,89.32452677
1345,1319.643582,369.6949322
1341,949.9692506,641.2840787
1344,442.7940869,508.0170387
1346,1859.07915,86
1347,1844.9426,7370
1348,194.7462333,414.8558563
1352,1030.728851,289.4172062
1353,1244.240516,529.5716744
1349,338.1388691,632.0953261
1350,30.78297755,98.50777728
1351,494.5041604,509.4300524
1354,966.2881198,403.2757471
1357,1399.331657,469.7118848
1356,49.11963404,466.9672556
1355,83.49095865,62.03700889
1358,382.3999057,498.2868388
1359,125.9982719,444.3364013
1361,870.6827562,228.4875981
1360,460.9659156,486.9592121
1362,1275.169375,657.8331116
1363,1518.201074,133.9545156
1365,193.6284276,281.8285228
1364,145.7219137,653.8460279
1366,529.8899774,287.0176115
1367,368.8695216,159.8826063
1368,279.0088439,460.4875684
1369,2038.364,1107
1373,494.0894295,609.4099563
1371,293.050628,163.1048042
1370,352.4886654,258.6215173
1372,559.4504388,275.3047793
1374,8491.47024,1946
1375,723.3151848,105.025577
1376,434.5621152,654.1702238
1378,546.0556638,123.2817938
1377,169.5183093,509.4892903
1379,1529.574051,217.1713615
1380,848.4116057,83.37532609
1381,270.4895248,134.8286969
1383,886.068929,355.567644
1382,541.8535973,270.7629339
1385,377.4274606,484.0409256
1387,1611.20193,1207
1386,69.39556876,57.02315406
1384,1073.078983,304.7500047
1388,804.2528193,417.0701368
1389,1034.306266,24.13952355
1391,665.86646,150
1390,481.1407215,338.428195
1394,420.6004546,555.4937168
1393,308.1169549,409.7992902
1392,143.4414048,222.2536673
1395,828.8370682,311.96666
1397,2155.160912,506.6002731
1396,562.0568681,113.5627366
1398,892.6843365,30.23946233
1400,517.3744159,397.4299294
1399,1289.356723,411.1836071
1401,22.13170409,429.9391941
1404,1189.20046,90
1403,811.7778243,144.3744383
1406,1101.8536,204
1405,125.8735186,108.9630787
1402,528.941375,335.244706
1407,1421.578371,312.8102821
1408,169.0260765,466.0143167
1410,466.4862151,220.1386062
1411,58.89992513,652.9237623
1413,1014.842264,179.6180103
1409,943.0449877,182.2111367
1412,173.8247273,259.4922374
1416,959.174369,289.3337354
1414,576.5680416,45.52051398
1415,668.7279326,282.2058885
1417,1084.605261,84.82799145
1418,492.5363338,405.3804841
1419,30.88251408,308.726702
1420,288.3555387,264.9740027
1422,424.8722425,438.2029267
1421,631.0263885,179.5825801
1423,459.528451,481.6369013
1425,50.02866861,356.7568072
1426,676.8085139,277.2779449
1424,515.3820136,385.787178
1428,687.6523,30
1427,1997.778462,39.57403435
1429,1081.274676,593.4603752
1431,604.1144908,471.5810538
1432,748.9460626,197.7764583
1433,6146.33424,3964
1435,895.5979644,147.9565232
1430,1361.418907,131.6992875
1434,970.9492,72
1437,765.6156669,146.2985586
1436,132.7458851,671.6147468
1438,154.2804583,420.5181878
1439,421.4281,30
1443,1485.624069,583.9468499
1441,295.7281174,122.67559
1440,2115.109754,78.17127804
1444,1098.455731,460.9208853
1442,975.9396522,261.6374075
1446,0.6978235535,59.12472231
1448,407.6081762,677.8234644
1447,218.288072,559.6756346
1445,593.2979,30
1450,989.8329951,214.9344597
1449,447.3980032,196.6704217
1452,89.19814607,58.1673138
1453,330.7047516,257.0666325
1451,563.1403801,236.356806
1455,848.06904,195
1456,293.394382,340.1000235
1454,705.295403,369.5951018
1457,127.4443571,574.0943198
1458,601.7623416,540.1643586
1459,1671.654948,524.4808215
1460,408.5341531,453.9429202
1461,755.6186504,157.8948826
1462,237.0308024,299.4969695
1464,627.1335923,178.5277641
1465,346.9015419,370.7265072
1463,242.3623104,155.0744702
1466,445.1578529,497.8569176
1467,941.2719647,309.6296255
1468,1488.060839,592.151917
1470,842.8562,30
1471,18.39558552,159.6683424
1469,848.06904,174
1472,695.0111,90
1474,1236.858307,158.0777644
1473,540.6296976,399.6830606
1475,578.6690986,395.4871501
1476,140.5918243,74.71427023
1480,1147.970166,15.5347953
1477,112.1661208,61.94206715
1478,726.7509176,668.8034709
1479,1617.68378,16.7840348
1481,903.541984,554.8891616
1484,788.0895786,630.0290595
1483,1222.834125,190.0933339
1482,945.5289076,137.2055072
1487,251.2514043,268.24113
1486,202.2832727,217.1563622
1485,531.3542756,326.3848129
1490,522.3585706,26.09030211
1488,1095.126266,107.7875345
1489,64.46632915,265.4929239
1492,989.737671,231.0347061
1491,464.7894354,429.1160141
1493,1256.614742,486.1142267
1496,1388.278133,557.5924326
1497,418.3963073,130.0993157
1494,1008.921813,171.0202888
1495,668.8857809,261.3166728
1499,1135.867097,43.70155371
1498,1049.730773,522.1111559
1500,758.57251,639.9547689
1503,1178.206933,173.8334281
1502,83.96731662,611.2686355
1501,428.3246046,443.1876959
1504,857.100147,607.0532162
1505,119.0634052,601.2368048
1507,1413.4484,1514
1506,1020.230813,398.8466347
1508,61.08759643,486.0699597
1509,1020.579718,209.8202431
1510,1449.695702,109.8310438
1511,303.1063573,200.369869
1513,786.6348252,523.2040491
1512,1095.970235,149.427237
1514,125.9915903,214.5629836
1515,579.2398999,4.284721567
1517,6541.21916,2655
1516,323.7144312,678.0129229
1519,847.5758,104
1518,707.7786955,573.9507932
1520,790.97542,364.0057081
1524,1425.3951,3077
1521,868.0041258,104.582552
1523,726.7280904,155.3003301
1522,969.090526,109.2597992
1525,369.1902562,424.2784748
1528,3.839367117,6.309387862
1529,881.7571681,17.47255037
1526,835.8846353,236.8820125
1527,286.8262589,135.6893113
1530,92.31787066,656.4511195
1531,696.3380898,654.3337074
1532,367.3763719,621.6145049
1533,52.50447309,120.366792
1534,664.4606783,305.55989
1535,1078.439828,106.8835115
1536,1290.186541,597.2198506
1538,957.2139393,653.6260484
1537,27.21526417,395.8437273
1539,479.224846,33.0045564
1540,481.6277,69
1541,1696.1562,225
1542,275.3524678,185.4399764
1543,723.1551201,611.1671701
1545,438.272358,330.3455449
1546,872.9429941,552.1352605
1547,889.149752,645.6403527
1544,564.8600202,137.2481387
1548,400.272151,614.167947
1549,1046.22615,206.3134372
1550,300.9631376,443.01427
1552,96.79150657,662.2043416
1551,1523.065986,624.472774
1553,878.3258271,131.7019376
1554,232.5825777,448.822693
1556,837.1914772,288.8650048
1555,138.4986398,515.7914998
1557,609.774038,442.0428617
1559,463.9044953,598.6514211
1558,393.9013,30
1560,661.9546144,543.2945608
1562,1315.240755,346.7501401
1563,249.3378859,240.987316
1561,983.2382546,261.7798958
1564,660.4832514,179.6865626
1565,730.1594806,230.3340597
1567,709.1135031,223.7080334
1566,709.0532076,491.0749309
1569,944.0898205,614.1966067
1568,1129.157419,244.5848311
1570,460.506286,328.1682946
1571,694.0636468,158.8122346
1572,767.7651557,414.8936318
1573,73.81511467,355.8777068
1574,848.2520547,271.2497066
1576,246.2241053,435.7368814
1575,1182.449465,522.2924935
1577,1326.635577,492.2318804
1578,469.4052712,551.2161668
1579,780.2296971,243.4846219
1583,132.8804208,231.9037353
1584,594.7017489,366.0526517
1585,947.1238568,50.2844491
1582,980.7193725,388.3616858
1580,588.58632,68
1581,1462.658463,234.0540012
1586,1109.11977,147.9697066
1589,1076.540987,501.079788
1588,1659.419415,614.5737584
1592,986.7054313,352.1683971
1590,1260.128067,486.0811435
